Date,Infrastructure_Machineries,Daily_Sales _Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Customer_Id,Region
2019-04-06,Tele Handlers ,0.030429155,19,35,1,0,5078.56,CUST00576,Reyestown
2019-04-07,Backhoe Loader,0.032918451,3519,35000,1,0,5078.56,CUST00577,South Thomasborough
2019-04-07,Excavators(crawler),0.032918451,17,35,1,0,5078.56,CUST00578,South Christina
2019-04-07,Loaders (Wheeled),0.032918451,21,35,1,0,5078.56,CUST00579,West Bethland
2019-04-07,Skid Steer Loaders,0.032918451,28,35,1,0,5078.56,CUST00580,Geraldchester
2019-04-07,Compactors,-0.032918451,-14,35,1,0,5078.56,CUST00581,South Michaelfurt
2019-04-07,Tele Handlers ,0.032918451,16,35,1,0,5078.56,CUST00582,Kevinstad
2019-04-08,Backhoe Loader,0.029616648,19,35,1,0,5078.56,CUST00583,Bellbury
2019-04-08,Excavators(crawler),0.029616648,18,35,1,0,5078.56,CUST00584,West Danielville
2019-04-08,Loaders (Wheeled),0.029616648,11,35,1,0,5078.56,CUST00585,Pagemouth
2019-04-08,Skid Steer Loaders,0.029616648,28,35,1,0,5078.56,CUST00586,Jonathanmouth
2019-04-08,Compactors,0.029616648,28,35,1,0,5078.56,CUST00587,South Sara
2019-04-08,Tele Handlers ,0.029616648,40,35,1,0,5078.56,CUST00588,South Markhaven
2019-04-09,Backhoe Loader,0.024112317,15,35,1,0,5078.56,CUST00589,Anthonyhaven
2019-04-09,Excavators(crawler),0.024112317,23,35,1,0,5078.56,CUST00590,Maryburgh
2019-04-09,Loaders (Wheeled),0.024112317,10,35,1,0,5078.56,CUST00591,East Saraview
2019-04-09,Skid Steer Loaders,0.024112317,0,35,1,0,5078.56,CUST00592,New Shannon
2019-04-09,Compactors,0.024112317,27,35,1,0,5078.56,CUST00593,Downschester
2019-04-09,Tele Handlers ,0.024112317,1,35,1,0,5078.56,CUST00594,East Alexander
2019-04-10,Backhoe Loader,0.0310465,3503,35000,1,0,5078.56,CUST00595,East Nicole
2019-04-10,Excavators(crawler),0.0310465,20,35,1,0,5078.56,CUST00596,Rodriguezborough
2019-04-10,Loaders (Wheeled),0.0310465,32,35,1,0,5078.56,CUST00597,New Aliciamouth
2019-04-10,Skid Steer Loaders,0.0310465,24,35,1,0,5078.56,CUST00598,Lake Charles
2019-04-10,Compactors,0.0310465,39,35,1,0,5078.56,CUST00599,North Samantha
2019-04-10,Tele Handlers ,0.0310465,29,35,1,0,5078.56,CUST00600,New Brittany
2019-04-10,Backhoe Loader,-0.037721796,-3,35,1,0,5078.56,CUST00601,South Susanfurt
2019-04-11,Excavators(crawler),0.037721796,24,35,1,0,5078.56,CUST00602,New Matthewfort
2019-04-11,Loaders (Wheeled),0.037721796,38,35,1,0,5078.56,CUST00603,East Briannaside
2019-04-11,Skid Steer Loaders,0.037721796,14,35,1,0,5078.56,CUST00604,Jessicahaven
2019-04-11,Compactors,0.037721796,22,35,1,0,5078.56,CUST00605,Whiteborough
2019-04-11,Tele Handlers ,0.037721796,28,35,1,0,5078.56,CUST00606,Santosberg
2019-04-12,Backhoe Loader,0.035710445,23,35,1,0,5078.56,CUST00607,Port Rachel
2019-04-12,Excavators(crawler),0.035710445,18,35,1,0,5078.56,CUST00608,East Gabriellamouth
2019-04-12,Loaders (Wheeled),0.035710445,32,35,1,0,5078.56,CUST00609,Taylorberg
2019-04-12,Skid Steer Loaders,0.035710445,29,35,1,0,5078.56,CUST00610,Ericaton
2019-04-12,Compactors,0.035710445,18,35,1,0,5078.56,CUST00611,Ritahaven
2019-04-12,Tele Handlers ,0.035710445,25,35,1,0,5078.56,CUST00612,Jeremyberg
2019-04-13,Backhoe Loader,0.028760331,3517,35000,1,0,5078.56,CUST00613,North Anthonyberg
2019-04-13,Excavators(crawler),0.028760331,9,35,1,0,5078.56,CUST00614,New Frankton
2019-04-13,Loaders (Wheeled),0.028760331,13,35,1,0,5078.56,CUST00615,Jimenezside
2019-04-13,Skid Steer Loaders,0.028760331,27,35,1,0,5078.56,CUST00616,Lake Sherriside
2019-04-13,Compactors,0.028760331,-2,35,1,0,5078.56,CUST00617,Greenstad
2019-04-13,Tele Handlers ,0.028760331,19,35,1,0,5078.56,CUST00618,Millerview
2019-04-14,Backhoe Loader,0.026968037,3,35,1,0,5078.56,CUST00619,Barbaramouth
2019-04-14,Excavators(crawler),0.026968037,26,35,1,0,5078.56,CUST00620,Gregoryberg
2019-04-14,Loaders (Wheeled),-0.026968037,6,35,1,0,5078.56,CUST00621,New Micheleberg
2019-04-14,Skid Steer Loaders,0.026968037,24,35,1,0,5078.56,CUST00622,Martinland
2019-04-14,Compactors,0.026968037,8,35,1,0,5078.56,CUST00623,East Katrina
2019-04-14,Tele Handlers ,0.026968037,14,35,1,0,5078.56,CUST00624,Mccarthymouth
2019-04-15,Backhoe Loader,0.030620333,1,35,1,0,5078.56,CUST00625,East Robertburgh
2019-04-15,Excavators(crawler),0.030620333,33,35,1,0,5078.56,CUST00626,East Laurenchester
2019-04-15,Loaders (Wheeled),0.030620333,23,35,1,0,5078.56,CUST00627,South Peterland
2019-04-15,Skid Steer Loaders,0.030620333,13,35,1,0,5078.56,CUST00628,Cheyennehaven
2019-04-15,Compactors,0.030620333,17,35,1,0,5078.56,CUST00629,Oconnorburgh
2019-04-15,Tele Handlers ,0.030620333,30,35,1,0,5078.56,CUST00630,Hardybury
2019-04-15,Backhoe Loader,0.032464403,3511,35000,1,0,5078.56,CUST00631,Jacobsfurt
2019-04-16,Excavators(crawler),0.032464403,7,35,1,0,5078.56,CUST00632,Coleberg
2019-04-16,Loaders (Wheeled),0.032464403,23,35,1,0,5078.56,CUST00633,Meredithbury
2019-04-16,Skid Steer Loaders,0.032464403,13,35,1,0,5078.56,CUST00634,Wrightmouth
2019-04-16,Compactors,0.032464403,37,35,1,0,5078.56,CUST00635,Faulknerside
2019-04-16,Tele Handlers ,0.032464403,23,35,1,0,5078.56,CUST00636,New Claudiaborough
2019-04-17,Backhoe Loader,0.0378373,28,35,1,0,5078.56,CUST00637,East Sheenafurt
2019-04-17,Excavators(crawler),0.0378373,9,35,1,0,5078.56,CUST00638,New Kristi
2019-04-17,Loaders (Wheeled),0.0378373,4,35,1,0,5078.56,CUST00639,South Katherinetown
2019-04-17,Skid Steer Loaders,0.0378373,16,35,1,0,5078.56,CUST00640,Robinsonville
2019-04-17,Compactors,-0.0378373,-27,35,1,0,5078.56,CUST00641,Herreratown
2019-04-17,Tele Handlers ,0.0378373,25,35,1,0,5078.56,CUST00642,East Kariview
2019-04-18,Backhoe Loader,0.03203027,18,35,1,0,5078.56,CUST00643,Josephton
2019-04-18,Excavators(crawler),0.03203027,20,35,1,0,5078.56,CUST00644,Brittanyborough
2019-04-18,Loaders (Wheeled),0.03203027,18,35,1,0,5078.56,CUST00645,Reedport
2019-04-18,Skid Steer Loaders,0.03203027,24,35,1,0,5078.56,CUST00646,Reynoldsport
2019-04-18,Compactors,0.03203027,29,35,1,0,5078.56,CUST00647,Port Susanburgh
2019-04-18,Tele Handlers ,0.03203027,5,35,1,0,5078.56,CUST00648,Wilsonhaven
2019-04-19,Backhoe Loader,0.029959176,3524,35000,1,0,5078.56,CUST00649,Julieton
2019-04-19,Excavators(crawler),0.029959176,21,35,1,0,5078.56,CUST00650,Port Miguel
2019-04-19,Loaders (Wheeled),0.029959176,24,35,1,0,5078.56,CUST00651,Lake Aaronburgh
2019-04-19,Skid Steer Loaders,0.029959176,4,35,1,0,5078.56,CUST00652,Lake Stephen
2019-04-19,Compactors,0.029959176,17,35,1,0,5078.56,CUST00653,East Veronica
2019-04-19,Tele Handlers ,0.029959176,15,35,1,0,5078.56,CUST00654,South Sean
2019-04-20,Backhoe Loader,0.034874042,31,35,1,0,5078.56,CUST00655,South Mary
2019-04-20,Excavators(crawler),0.034874042,6,35,1,0,5078.56,CUST00656,East Amandaville
2019-04-20,Loaders (Wheeled),0.034874042,-4,35,1,0,5078.56,CUST00657,Martinside
2019-04-20,Skid Steer Loaders,0.034874042,2,35,1,0,5078.56,CUST00658,Jaredborough
2019-04-20,Compactors,0.034874042,15,35,1,0,5078.56,CUST00659,South Patty
2019-04-20,Tele Handlers ,0.034874042,17,35,1,0,5078.56,CUST00660,New Wendy
2019-04-20,Backhoe Loader,-0.02726277,-27,35,1,0,5078.56,CUST00661,South Michelleton
2019-04-21,Excavators(crawler),0.02726277,20,35,1,0,5078.56,CUST00662,Christianberg
2019-04-21,Loaders (Wheeled),0.02726277,31,35,1,0,5078.56,CUST00663,East Jeffreytown
2019-04-21,Skid Steer Loaders,0.02726277,13,35,1,0,5078.56,CUST00664,Robinfurt
2019-04-21,Compactors,0.02726277,5,35,1,0,5078.56,CUST00665,Danieltown
2019-04-21,Tele Handlers ,0.02726277,4,35,1,0,5078.56,CUST00666,Berryberg
2019-04-22,Backhoe Loader,0.029110823,3515,35000,1,0,5078.56,CUST00667,Maryberg
2019-04-22,Excavators(crawler),0.029110823,21,35,1,0,5078.56,CUST00668,Lopezview
2019-04-22,Loaders (Wheeled),0.029110823,20,35,1,0,5078.56,CUST00669,Courtneymouth
2019-04-22,Skid Steer Loaders,0.029110823,11,35,1,0,5078.56,CUST00670,South Micheleside
2019-04-22,Compactors,0.029110823,17,35,1,0,5078.56,CUST00671,Port Ryan
2019-04-22,Tele Handlers ,0.029110823,40,35,1,0,5078.56,CUST00672,Natashabury
2019-04-23,Backhoe Loader,0.027370308,23,35,1,0,5078.56,CUST00673,Oscarborough
2019-04-23,Excavators(crawler),0.027370308,18,35,1,0,5078.56,CUST00674,North Bobbyfort
2019-04-23,Loaders (Wheeled),0.027370308,31,35,1,0,5078.56,CUST00675,North Davidmouth
2019-04-23,Skid Steer Loaders,0.027370308,9,35,1,0,5078.56,CUST00676,Lake Suzannechester
2019-04-23,Compactors,0.027370308,18,35,1,0,5078.56,CUST00677,Andreahaven
2019-04-23,Tele Handlers ,0.027370308,9,35,1,0,5078.56,CUST00678,West Brendafort
2019-04-24,Backhoe Loader,0.033687145,3,35,1,0,5078.56,CUST00679,Michelleside
2019-04-24,Excavators(crawler),0.033687145,2,35,1,0,5078.56,CUST00680,Johnsontown
2019-04-24,Loaders (Wheeled),-0.033687145,-19,35,1,0,5078.56,CUST00681,New Natasha
2019-04-24,Skid Steer Loaders,0.033687145,24,35,1,0,5078.56,CUST00682,Julieport
2019-04-24,Compactors,0.033687145,33,35,1,0,5078.56,CUST00683,Teresastad
2019-04-24,Tele Handlers ,0.033687145,22,35,1,0,5078.56,CUST00684,Lake Gary
2019-04-25,Backhoe Loader,0.037494772,3501,35000,1,0,5078.56,CUST00685,Keithborough
2019-04-25,Excavators(crawler),0.037494772,20,35,1,0,5078.56,CUST00686,Kellyhaven
2019-04-25,Loaders (Wheeled),0.037494772,15,35,1,0,5078.56,CUST00687,West Stevenview
2019-04-25,Skid Steer Loaders,0.037494772,10,35,1,0,5078.56,CUST00688,Dickersonbury
2019-04-25,Compactors,0.037494772,11,35,1,0,5078.56,CUST00689,East Michelleville
2019-04-25,Tele Handlers ,0.037494772,18,35,1,0,5078.56,CUST00690,South Courtneybury
2019-04-25,Backhoe Loader,0.035355969,20,35,1,0,5078.56,CUST00691,Krauseville
2019-04-26,Excavators(crawler),0.035355969,0,35,1,0,5078.56,CUST00692,Hollymouth
2019-04-26,Loaders (Wheeled),0.035355969,27,35,1,0,5078.56,CUST00693,North Paula
2019-04-26,Skid Steer Loaders,0.035355969,16,35,1,0,5078.56,CUST00694,Karenland
2019-04-26,Compactors,0.035355969,38,35,1,0,5078.56,CUST00695,Michaelchester
2019-04-26,Tele Handlers ,0.035355969,33,35,1,0,5078.56,CUST00696,Pamelaside
2019-04-27,Backhoe Loader,0.036180424,28,35,1,0,5078.56,CUST00697,South Robertmouth
2019-04-27,Excavators(crawler),0.036180424,18,35,1,0,5078.56,CUST00698,Thomasview
2019-04-27,Loaders (Wheeled),0.036180424,8,35,1,0,5078.56,CUST00699,Watsonhaven
2019-04-27,Skid Steer Loaders,0.036180424,49,35,1,0,5078.56,CUST00700,Edwardberg
2019-04-27,Compactors,-0.036180424,0,35,1,0,5078.56,CUST00701,Cameronshire
2019-04-27,Tele Handlers ,0.036180424,14,35,1,0,5078.56,CUST00702,Riverabury
2019-04-28,Backhoe Loader,0.039784925,3524,35000,1,0,5078.56,CUST00703,South Tamara
2019-04-28,Excavators(crawler),0.039784925,16,35,1,0,5078.56,CUST00704,West Curtis
2019-04-28,Loaders (Wheeled),0.039784925,8,35,1,0,5078.56,CUST00705,Murraymouth
2019-04-28,Skid Steer Loaders,0.039784925,29,35,1,0,5078.56,CUST00706,Stephanieborough
2019-04-28,Compactors,0.039784925,34,35,1,0,5078.56,CUST00707,Schneiderborough
2019-04-28,Tele Handlers ,0.039784925,12,35,1,0,5078.56,CUST00708,New Davidville
2019-04-29,Backhoe Loader,0.039605696,15,35,1,0,5078.56,CUST00709,North Kennethfort
2019-04-29,Excavators(crawler),0.039605696,10,35,1,0,5078.56,CUST00710,Port Tracyburgh
2019-04-29,Loaders (Wheeled),0.039605696,35,35,1,0,5078.56,CUST00711,Annettestad
2019-04-29,Skid Steer Loaders,0.039605696,34,35,1,0,5078.56,CUST00712,North Kayla
2019-04-29,Compactors,0.039605696,24,35,1,0,5078.56,CUST00713,South Erikaview
2019-04-29,Tele Handlers ,0.039605696,14,35,1,0,5078.56,CUST00714,Matthewfort
2019-04-30,Backhoe Loader,0.031914767,15,35,1,0,5078.56,CUST00715,Alexisside
2019-04-30,Excavators(crawler),0.031914767,11,35,1,0,5078.56,CUST00716,Mitchellville
2019-04-30,Loaders (Wheeled),0.031914767,15,35,1,0,5078.56,CUST00717,Joanview
2019-04-30,Skid Steer Loaders,0.031914767,21,35,1,0,5078.56,CUST00718,Richmondton
2019-04-30,Compactors,0.031914767,17,35,1,0,5078.56,CUST00719,Douglashaven
2019-04-30,Tele Handlers ,0.031914767,8,35,1,0,5078.56,CUST00720,Lake Madison
2019-04-30,Backhoe Loader,-0.034463806,3476,35000,1,0,5078.56,CUST00721,Riveramouth
2019-05-01,Excavators(crawler),0.034463806,3,35,1,0,5078.56,CUST00722,Andrewton
2019-05-01,Loaders (Wheeled),0.034463806,22,35,1,0,5078.56,CUST00723,Albertstad
2019-05-01,Skid Steer Loaders,0.034463806,32,35,1,0,5078.56,CUST00724,Santiagomouth
2019-05-01,Compactors,0.034463806,20,35,1,0,5078.56,CUST00725,New Jacquelinechester
2019-05-01,Tele Handlers ,0.034463806,14,35,1,0,5078.56,CUST00726,Brownland
2019-05-02,Backhoe Loader,0.038629891,30,35,1,0,5078.56,CUST00727,East Ryanport
2019-05-02,Excavators(crawler),0.038629891,15,35,1,0,5078.56,CUST00728,Robertaberg
2019-05-02,Loaders (Wheeled),0.038629891,27,35,1,0,5078.56,CUST00729,Abigailtown
2019-05-02,Skid Steer Loaders,0.038629891,19,35,1,0,5078.56,CUST00730,East Kristiefort
2019-05-02,Compactors,0.038629891,5,35,1,0,5078.56,CUST00731,West Lisaview
2019-05-02,Tele Handlers ,0.038629891,34,35,1,0,5078.56,CUST00732,South Sydney
2019-05-03,Backhoe Loader,0.025637758,35,35,1,0,5078.56,CUST00733,Garyfort
2019-05-03,Excavators(crawler),0.025637758,18,35,1,0,5078.56,CUST00734,East Josephview
2019-05-03,Loaders (Wheeled),0.025637758,24,35,1,0,5078.56,CUST00735,Chadborough
2019-05-03,Skid Steer Loaders,0.025637758,35,35,1,0,5078.56,CUST00736,Wilsonberg
2019-05-03,Compactors,0.025637758,5,35,1,0,5078.56,CUST00737,Smithville
2019-05-03,Tele Handlers ,0.025637758,3,35,1,0,5078.56,CUST00738,Elizabethside
2019-05-04,Backhoe Loader,0.028812108,3505,35000,1,0,5078.56,CUST00739,Alexanderberg
2019-05-04,Excavators(crawler),0.028812108,14,35,1,0,5078.56,CUST00740,North Nathanside
2019-05-04,Loaders (Wheeled),-0.028812108,-7,35,1,0,5078.56,CUST00741,Richardton
2019-05-04,Skid Steer Loaders,0.028812108,0,35,1,0,5078.56,CUST00742,Tylertown
2019-05-04,Compactors,0.028812108,11,35,1,0,5078.56,CUST00743,Vasquezview
2019-05-04,Tele Handlers ,0.028812108,23,35,1,0,5078.56,CUST00744,Danielfurt
2019-05-05,Backhoe Loader,0.03216967,12,35,1,0,5078.56,CUST00745,Lake Josephhaven
2019-05-05,Excavators(crawler),0.03216967,7,35,1,0,5078.56,CUST00746,Toddview
2019-05-05,Loaders (Wheeled),0.03216967,25,35,1,0,5078.56,CUST00747,Port Connorburgh
2019-05-05,Skid Steer Loaders,0.03216967,18,35,1,0,5078.56,CUST00748,New Keithberg
2019-05-05,Compactors,0.03216967,24,35,1,0,5078.56,CUST00749,Lake Christopher
2019-05-05,Tele Handlers ,0.03216967,25,35,1,0,5078.56,CUST00750,South Jenniferton
2019-05-05,Backhoe Loader,0.030429155,21,35,1,0,5078.56,CUST00751,Jeanneburgh
2019-05-06,Excavators(crawler),0.030429155,25,35,1,0,5078.56,CUST00752,Shannonbury
2019-05-06,Loaders (Wheeled),0.030429155,37,35,1,0,5078.56,CUST00753,Johnsonshire
2019-05-06,Skid Steer Loaders,0.030429155,12,35,1,0,5078.56,CUST00754,North Robertside
2019-05-06,Compactors,0.030429155,12,35,1,0,5078.56,CUST00755,Markshire
2019-05-06,Tele Handlers ,0.030429155,13,35,1,0,5078.56,CUST00756,Markside
2019-05-07,Backhoe Loader,0.032918451,3516,35000,1,0,5078.56,CUST00757,Marcomouth
2019-05-07,Excavators(crawler),0.032918451,24,35,1,0,5078.56,CUST00758,Walkerport
2019-05-07,Loaders (Wheeled),0.032918451,3,35,1,0,5078.56,CUST00759,Caitlinbury
2019-05-07,Skid Steer Loaders,0.032918451,31,35,1,0,5078.56,CUST00760,South Ashleyview
2019-05-07,Compactors,-0.032918451,-18,35,1,0,5078.56,CUST00761,Martinezberg
2019-05-07,Tele Handlers ,0.032918451,7,35,1,0,5078.56,CUST00762,Martinville
2019-05-08,Backhoe Loader,0.029616648,14,35,1,0,5078.56,CUST00763,Port Kimberly
2019-05-08,Excavators(crawler),0.029616648,24,35,1,0,5078.56,CUST00764,New Paulport
2019-05-08,Loaders (Wheeled),0.029616648,15,35,1,0,5078.56,CUST00765,Michaelside
2019-05-08,Skid Steer Loaders,0.029616648,7,35,1,0,5078.56,CUST00766,Kevinshire
2019-05-08,Compactors,0.029616648,17,35,1,0,5078.56,CUST00767,Lopezside
2019-05-08,Tele Handlers ,0.029616648,-2,35,1,0,5078.56,CUST00768,Christopherborough
2019-05-09,Backhoe Loader,0.024112317,9,35,1,0,5078.56,CUST00769,Danielchester
2019-05-09,Excavators(crawler),0.024112317,17,35,1,0,5078.56,CUST00770,Ericksonbury
2019-05-09,Loaders (Wheeled),0.024112317,21,35,1,0,5078.56,CUST00771,Phillipsbury
2019-05-09,Skid Steer Loaders,0.024112317,11,35,1,0,5078.56,CUST00772,Port Drew
2019-05-09,Compactors,0.024112317,4,35,1,0,5078.56,CUST00773,Thomasbury
2019-05-09,Tele Handlers ,0.024112317,19,35,1,0,5078.56,CUST00774,Teresafort
2019-05-10,Backhoe Loader,0.0310465,3513,35000,1,0,5078.56,CUST00775,Michaelborough
2019-05-10,Excavators(crawler),0.0310465,25,35,1,0,5078.56,CUST00776,West Tracy
2019-05-10,Loaders (Wheeled),0.0310465,16,35,1,0,5078.56,CUST00777,Lake Johnhaven
2019-05-10,Skid Steer Loaders,0.0310465,26,35,1,0,5078.56,CUST00778,Lake Mary
2019-05-10,Compactors,0.0310465,21,35,1,0,5078.56,CUST00779,Port Samantha
2019-05-10,Tele Handlers ,0.0310465,18,35,1,0,5078.56,CUST00780,Kimberlyland
2019-05-10,Backhoe Loader,-0.037721796,-4,35,1,0,5078.56,CUST00781,West Jay
2019-05-11,Excavators(crawler),0.037721796,22,35,1,0,5078.56,CUST00782,East Jennifertown
2019-05-11,Loaders (Wheeled),0.037721796,35,35,1,0,5078.56,CUST00783,Lake Shawn
2019-05-11,Skid Steer Loaders,0.037721796,20,35,1,0,5078.56,CUST00784,Lake Dustinmouth
2019-05-11,Compactors,0.037721796,34,35,1,0,5078.56,CUST00785,South Melissa
2019-05-11,Tele Handlers ,0.037721796,28,35,1,0,5078.56,CUST00786,Stevenview
2019-05-12,Backhoe Loader,0.035710445,27,35,1,0,5078.56,CUST00787,Reynoldsshire
2019-05-12,Excavators(crawler),0.035710445,22,35,1,0,5078.56,CUST00788,North Shirleystad
2019-05-12,Loaders (Wheeled),0.035710445,15,35,1,0,5078.56,CUST00789,New Michael
2019-05-12,Skid Steer Loaders,0.035710445,2,35,1,0,5078.56,CUST00790,Marshalltown
2019-05-12,Compactors,0.035710445,26,35,1,0,5078.56,CUST00791,Port Emily
2019-05-12,Tele Handlers ,0.035710445,22,35,1,0,5078.56,CUST00792,Lake Josephberg
2019-05-13,Backhoe Loader,0.028760331,3506,35000,1,0,5078.56,CUST00793,North Jenniferview
2019-05-13,Excavators(crawler),0.028760331,10,35,1,0,5078.56,CUST00794,Schroedertown
2019-05-13,Loaders (Wheeled),0.028760331,25,35,1,0,5078.56,CUST00795,Danielburgh
2019-05-13,Skid Steer Loaders,0.028760331,20,35,1,0,5078.56,CUST00796,North Willie
2019-05-13,Compactors,0.028760331,13,35,1,0,5078.56,CUST00797,New Gregory
2019-05-13,Tele Handlers ,0.028760331,19,35,1,0,5078.56,CUST00798,Chelseytown
2019-05-14,Backhoe Loader,0.026968037,16,35,1,0,5078.56,CUST00799,Douglasberg
2019-05-14,Excavators(crawler),0.026968037,19,35,1,0,5078.56,CUST00800,Antonioside
2019-05-14,Loaders (Wheeled),-0.026968037,-4,35,1,0,5078.56,CUST00801,Barnesborough
2019-05-14,Skid Steer Loaders,0.026968037,14,35,1,0,5078.56,CUST00802,Port Ryanville
2019-05-14,Compactors,0.026968037,23,35,1,0,5078.56,CUST00803,Jamiebury
2019-05-14,Tele Handlers ,0.026968037,22,35,1,0,5078.56,CUST00804,Blackwellbury
2019-05-15,Backhoe Loader,0.030620333,12,35,1,0,5078.56,CUST00805,Lamfurt
2019-05-15,Excavators(crawler),0.030620333,10,35,1,0,5078.56,CUST00806,West Anthonyfort
2019-05-15,Loaders (Wheeled),0.030620333,36,35,1,0,5078.56,CUST00807,East Diane
2019-05-15,Skid Steer Loaders,0.030620333,32,35,1,0,5078.56,CUST00808,New Jillberg
2019-05-15,Compactors,0.030620333,11,35,1,0,5078.56,CUST00809,Port Brianland
2019-05-15,Tele Handlers ,0.030620333,20,35,1,0,5078.56,CUST00810,South Jenniferchester
2019-05-15,Backhoe Loader,0.032464403,3533,35000,1,0,5078.56,CUST00811,Riostown
2019-05-16,Excavators(crawler),0.032464403,11,35,1,0,5078.56,CUST00812,South Jennifer
2019-05-16,Loaders (Wheeled),0.032464403,20,35,1,0,5078.56,CUST00813,Underwoodhaven
2019-05-16,Skid Steer Loaders,0.032464403,10,35,1,0,5078.56,CUST00814,Campbellchester
2019-05-16,Compactors,0.032464403,19,35,1,0,5078.56,CUST00815,Markmouth
2019-05-16,Tele Handlers ,0.032464403,21,35,1,0,5078.56,CUST00816,Danielmouth
2019-05-17,Backhoe Loader,0.0378373,28,35,1,0,5078.56,CUST00817,North Jennifer
2019-05-17,Excavators(crawler),0.0378373,16,35,1,0,5078.56,CUST00818,Port David
2019-05-17,Loaders (Wheeled),0.0378373,12,35,1,0,5078.56,CUST00819,South Karashire
2019-05-17,Skid Steer Loaders,0.0378373,33,35,1,0,5078.56,CUST00820,Johnfurt
2019-05-17,Compactors,-0.0378373,1,35,1,0,5078.56,CUST00821,Lake Bobbyhaven
2019-05-17,Tele Handlers ,0.0378373,16,35,1,0,5078.56,CUST00822,Wheelerland
2019-05-18,Backhoe Loader,0.03203027,3,35,1,0,5078.56,CUST00823,Jacobschester
2019-05-18,Excavators(crawler),0.03203027,11,35,1,0,5078.56,CUST00824,Katieborough
2019-05-18,Loaders (Wheeled),0.03203027,29,35,1,0,5078.56,CUST00825,Cartermouth
2019-05-18,Skid Steer Loaders,0.03203027,4,35,1,0,5078.56,CUST00826,Hollandfort
2019-05-18,Compactors,0.03203027,9,35,1,0,5078.56,CUST00827,Port Cynthia
2019-05-18,Tele Handlers ,0.03203027,17,35,1,0,5078.56,CUST00828,South Julieport
2019-05-19,Backhoe Loader,0.029959176,3514,35000,1,0,5078.56,CUST00829,Jacksonville
2019-05-19,Excavators(crawler),0.029959176,5,35,1,0,5078.56,CUST00830,Watsonshire
2019-05-19,Loaders (Wheeled),0.029959176,21,35,1,0,5078.56,CUST00831,Port Richard
2019-05-19,Skid Steer Loaders,0.029959176,39,35,1,0,5078.56,CUST00832,Obrienbury
2019-05-19,Compactors,0.029959176,10,35,1,0,5078.56,CUST00833,East Katelynfort
2019-05-19,Tele Handlers ,0.029959176,32,35,1,0,5078.56,CUST00834,Carlsonport
2019-05-20,Backhoe Loader,0.034874042,25,35,1,0,5078.56,CUST00835,Sethstad
2019-05-20,Excavators(crawler),0.034874042,27,35,1,0,5078.56,CUST00836,Hickmanborough
2019-05-20,Loaders (Wheeled),0.034874042,13,35,1,0,5078.56,CUST00837,Dominguezchester
2019-05-20,Skid Steer Loaders,0.034874042,29,35,1,0,5078.56,CUST00838,Gordonmouth
2019-05-20,Compactors,0.034874042,25,35,1,0,5078.56,CUST00839,Andersonfort
2019-05-20,Tele Handlers ,0.034874042,24,35,1,0,5078.56,CUST00840,Patriciabury
2019-05-20,Backhoe Loader,-0.02726277,-5,35,1,0,5078.56,CUST00841,Port Ivanstad
2019-05-21,Excavators(crawler),0.02726277,8,35,1,0,5078.56,CUST00842,New Thomasside
2019-05-21,Loaders (Wheeled),0.02726277,7,35,1,0,5078.56,CUST00843,South Dannymouth
2019-05-21,Skid Steer Loaders,0.02726277,25,35,1,0,5078.56,CUST00844,Whitechester
2019-05-21,Compactors,0.02726277,17,35,1,0,5078.56,CUST00845,Amyside
2019-05-21,Tele Handlers ,0.02726277,21,35,1,0,5078.56,CUST00846,Andradefort
2019-05-22,Backhoe Loader,0.029110823,3513,35000,1,0,5078.56,CUST00847,Leonardmouth
2019-05-22,Excavators(crawler),0.029110823,23,35,1,0,5078.56,CUST00848,Kentmouth
2019-05-22,Loaders (Wheeled),0.029110823,17,35,1,0,5078.56,CUST00849,Paulfort
2019-05-22,Skid Steer Loaders,0.029110823,31,35,1,0,5078.56,CUST00850,West Michelle
2019-05-22,Compactors,0.029110823,17,35,1,0,5078.56,CUST00851,West Alexville
2019-05-22,Tele Handlers ,0.029110823,19,35,1,0,5078.56,CUST00852,Bankston
2019-05-23,Backhoe Loader,0.027370308,16,35,1,0,5078.56,CUST00853,South Johnfurt
2019-05-23,Excavators(crawler),0.027370308,13,35,1,0,5078.56,CUST00854,Kimberlyside
2019-05-23,Loaders (Wheeled),0.027370308,14,35,1,0,5078.56,CUST00855,Buchananfort
2019-05-23,Skid Steer Loaders,0.027370308,27,35,1,0,5078.56,CUST00856,Jeffreyhaven
2019-05-23,Compactors,0.027370308,29,35,1,0,5078.56,CUST00857,Port Jared
2019-05-23,Tele Handlers ,0.027370308,26,35,1,0,5078.56,CUST00858,Shawview
2019-05-24,Backhoe Loader,0.033687145,14,35,1,0,5078.56,CUST00859,Seanborough
2019-05-24,Excavators(crawler),0.033687145,13,35,1,0,5078.56,CUST00860,Kathrynberg
2019-05-24,Loaders (Wheeled),-0.033687145,-4,35,1,0,5078.56,CUST00861,West Brendahaven
2019-05-24,Skid Steer Loaders,0.033687145,41,35,1,0,5078.56,CUST00862,Cassandrafurt
2019-05-24,Compactors,0.033687145,19,35,1,0,5078.56,CUST00863,Lake Josephtown
